source	target	weight
205149	205115	1.000
205149	205116	1.000
205149	205117	1.000
205149	205118	1.000
205149	205119	1.000
205149	205120	1.000
205149	205121	1.000
205149	205122	1.000
205149	205123	1.000
205149	205124	1.000
205149	205125	1.000
205149	205126	1.000
205149	205127	1.000
205149	205128	1.000
205149	205129	1.000
205149	205130	1.000
205149	205131	1.000
205149	205132	1.000
205149	205133	1.000
205149	205134	1.000
205149	205135	1.000
205149	205136	1.000
205149	205137	1.000
205149	205138	1.000
205149	205139	1.000
205149	205140	1.000
205149	205141	1.000
205149	205142	1.000
205149	205143	1.000
205149	205144	1.000
205149	205145	1.000
205149	205146	1.000
205149	205147	1.000
205149	205148	1.000
205150	205044	1.000
205150	205045	1.000
205150	205046	1.000
205150	205047	1.000
205150	205048	1.000
205150	205049	1.000
205150	205050	1.000
205150	205051	1.000
205150	205052	1.000
205150	205053	1.000
205150	205054	1.000
205150	205055	1.000
205150	205056	1.000
205150	205057	1.000
205150	205058	1.000
205150	205059	1.000
205150	205060	1.000
205150	205061	1.000
205150	205062	1.000
205150	205063	1.000
205150	205064	1.000
205150	205065	1.000
205150	205066	1.000
205150	205067	1.000
205150	205068	1.000
205150	205069	1.000
205150	205070	1.000
205150	205071	1.000
205150	205072	1.000
205150	205073	1.000
205150	205074	1.000
205150	205075	1.000
205150	205076	1.000
205150	205077	1.000
205150	205078	1.000
205150	205079	1.000
205150	205080	1.000
205150	205081	1.000
205150	205082	1.000
205150	205083	1.000
205150	205084	1.000
205150	205085	1.000
205150	205086	1.000
205150	205087	1.000
205150	205088	1.000
205150	205089	1.000
205150	205090	1.000
205150	205091	1.000
205150	205092	1.000
205150	205093	1.000
205150	205094	1.000
205150	205095	1.000
205150	205096	1.000
205150	205097	1.000
205150	205098	1.000
205150	205099	1.000
205150	205100	1.000
205150	205101	1.000
205150	205102	1.000
205150	205103	1.000
205150	205104	1.000
205150	205105	1.000
205150	205106	1.000
205150	205107	1.000
205150	205108	1.000
205150	205109	1.000
205150	205110	1.000
205150	205111	1.000
205150	205112	1.000
205150	205113	1.000
205150	205114	1.000
205150	205115	1.000
205150	205116	1.000
205150	205117	1.000
205150	205118	1.000
205150	205119	1.000
205150	205120	1.000
205150	205121	1.000
205150	205122	1.000
205150	205123	1.000
205150	205124	1.000
205150	205125	1.000
205150	205126	1.000
205150	205127	1.000
205150	205128	1.000
205150	205129	1.000
205150	205130	1.000
205150	205131	1.000
205150	205132	1.000
205150	205133	1.000
205150	205134	1.000
205150	205135	1.000
205150	205136	1.000
205150	205137	1.000
205150	205138	1.000
205150	205139	1.000
205150	205140	1.000
205150	205141	1.000
205150	205142	1.000
205150	205143	1.000
205150	205144	1.000
205150	205145	1.000
205150	205146	1.000
205150	205147	1.000
205150	205148	1.000
205150	205149	1.000
205152	205151	1.000
205153	205151	1.000
205153	205152	1.000
255412	255411	1.000
255413	255411	1.000
255413	255412	1.000
255414	255411	1.000
255414	255412	1.000
255414	255413	1.000
255415	255411	1.000
255415	255412	1.000
255415	255413	1.000
255415	255414	1.000
255416	255411	1.000
255416	255412	1.000
255416	255413	1.000
255416	255414	1.000
255416	255415	1.000
255417	255411	1.000
255417	255412	1.000
255417	255413	1.000
255417	255414	1.000
255417	255415	1.000
255417	255416	1.000
255418	255411	1.000
255418	255412	1.000
255418	255413	1.000
255418	255414	1.000
255418	255415	1.000
255418	255416	1.000
255418	255417	1.000
255419	255411	1.000
255419	255412	1.000
255419	255413	1.000
255419	255414	1.000
255419	255415	1.000
255419	255416	1.000
255419	255417	1.000
255419	255418	1.000
255420	255411	1.000
255420	255412	1.000
255420	255413	1.000
255420	255414	1.000
255420	255415	1.000
255420	255416	1.000
255420	255417	1.000
255420	255418	1.000
255420	255419	1.000
255421	255411	1.000
255421	255412	1.000
255421	255413	1.000
255421	255414	1.000
255421	255415	1.000
255421	255416	1.000
255421	255417	1.000
255421	255418	1.000
255421	255419	1.000
255421	255420	1.000
255422	255411	1.000
255422	255412	1.000
255422	255413	1.000
255422	255414	1.000
255422	255415	1.000
255422	255416	1.000
255422	255417	1.000
255422	255418	1.000
255422	255419	1.000
255422	255420	1.000
255422	255421	1.000
255423	255411	1.000
255423	255412	1.000
255423	255413	1.000
255423	255414	1.000
255423	255415	1.000
255423	255416	1.000
255423	255417	1.000
255423	255418	1.000
255423	255419	1.000
255423	255420	1.000
255423	255421	1.000
255423	255422	1.000
255424	255411	1.000
255424	255412	1.000
255424	255413	1.000
255424	255414	1.000
255424	255415	1.000
255424	255416	1.000
255424	255417	1.000
255424	255418	1.000
255424	255419	1.000
255424	255420	1.000
255424	255421	1.000
255424	255422	1.000
255424	255423	1.000
255425	255411	1.000
255425	255412	1.000
255425	255413	1.000
255425	255414	1.000
255425	255415	1.000
255425	255416	1.000
255425	255417	1.000
255425	255418	1.000
255425	255419	1.000
255425	255420	1.000
255425	255421	1.000
255425	255422	1.000
255425	255423	1.000
255425	255424	1.000
255426	255411	1.000
255426	255412	1.000
255426	255413	1.000
255426	255414	1.000
255426	255415	1.000
255426	255416	1.000
255426	255417	1.000
255426	255418	1.000
255426	255419	1.000
255426	255420	1.000
255426	255421	1.000
255426	255422	1.000
255426	255423	1.000
255426	255424	1.000
255426	255425	1.000
255427	255411	1.000
255427	255412	1.000
255427	255413	1.000
255427	255414	1.000
255427	255415	1.000
255427	255416	1.000
255427	255417	1.000
255427	255418	1.000
255427	255419	1.000
255427	255420	1.000
255427	255421	1.000
255427	255422	1.000
255427	255423	1.000
255427	255424	1.000
255427	255425	1.000
255427	255426	1.000
255428	255411	1.000
255428	255412	1.000
255428	255413	1.000
255428	255414	1.000
255428	255415	1.000
255428	255416	1.000
255428	255417	1.000
255428	255418	1.000
255428	255419	1.000
255428	255420	1.000
255428	255421	1.000
255428	255422	1.000
255428	255423	1.000
255428	255424	1.000
255428	255425	1.000
255428	255426	1.000
255428	255427	1.000
255429	255411	1.000
255429	255412	1.000
255429	255413	1.000
255429	255414	1.000
255429	255415	1.000
255429	255416	1.000
255429	255417	1.000
255429	255418	1.000
255429	255419	1.000
255429	255420	1.000
255429	255421	1.000
255429	255422	1.000
255429	255423	1.000
255429	255424	1.000
255429	255425	1.000
255429	255426	1.000
255429	255427	1.000
255429	255428	1.000
255430	255411	1.000
255430	255412	1.000
255430	255413	1.000
255430	255414	1.000
255430	255415	1.000
255430	255416	1.000
255430	255417	1.000
255430	255418	1.000
255430	255419	1.000
255430	255420	1.000
255430	255421	1.000
255430	255422	1.000
255430	255423	1.000
255430	255424	1.000
255430	255425	1.000
255430	255426	1.000
255430	255427	1.000
255430	255428	1.000
255430	255429	1.000
113081	113080	1.000
113082	113080	1.000
113082	113081	1.000
113083	113080	1.000
113083	113081	1.000
113083	113082	1.000
113231	113230	1.000
113564	113558	1.000
83245	83246	1.000
83244	83246	1.000
83244	83245	1.000
83242	83246	1.000
83242	83245	1.000
83242	83244	1.000
98205	98204	1.000
98206	98204	1.000
98206	98205	1.000
98207	98204	1.000
98207	98205	1.000
98207	98206	1.000
98208	98204	1.000
98208	98205	1.000
98208	98206	1.000
98208	98207	1.000
98209	98204	1.000
98209	98205	1.000
98209	98206	1.000
98209	98207	1.000
98209	98208	1.000
98210	98204	1.000
98210	98205	1.000
98210	98206	1.000
98210	98207	1.000
98210	98208	1.000
98210	98209	1.000
98211	98204	1.000
98211	98205	1.000
98211	98206	1.000
98211	98207	1.000
98211	98208	1.000
98211	98209	1.000
98211	98210	1.000
98212	98204	1.000
98212	98205	1.000
98212	98206	1.000
98212	98207	1.000
98212	98208	1.000
98212	98209	1.000
98212	98210	1.000
98212	98211	1.000
98213	98204	1.000
98213	98205	1.000
98213	98206	1.000
98213	98207	1.000
98213	98208	1.000
98213	98209	1.000
98213	98210	1.000
98213	98211	1.000
98213	98212	1.000
81507	81509	1.000
98214	98204	1.000
98214	98205	1.000
98214	98206	1.000
98214	98207	1.000
98214	98208	1.000
98214	98209	1.000
98214	98210	1.000
98214	98211	1.000
98214	98212	1.000
98214	98213	1.000
98215	98204	1.000
98215	98205	1.000
98215	98206	1.000
98215	98207	1.000
98215	98208	1.000
98215	98209	1.000
98215	98210	1.000
98215	98211	1.000
98215	98212	1.000
98215	98213	1.000
98215	98214	1.000
98216	98204	1.000
98216	98205	1.000
98216	98206	1.000
98216	98207	1.000
98216	98208	1.000
98216	98209	1.000
98216	98210	1.000
98216	98211	1.000
98216	98212	1.000
98216	98213	1.000
98216	98214	1.000
98216	98215	1.000
98217	98204	1.000
98217	98205	1.000
98217	98206	1.000
98217	98207	1.000
98217	98208	1.000
98217	98209	1.000
98217	98210	1.000
98217	98211	1.000
98217	98212	1.000
98217	98213	1.000
98217	98214	1.000
98217	98215	1.000
98217	98216	1.000
98218	98204	1.000
98218	98205	1.000
98218	98206	1.000
98218	98207	1.000
98218	98208	1.000
98218	98209	1.000
98218	98210	1.000
98218	98211	1.000
98218	98212	1.000
98218	98213	1.000
98218	98214	1.000
98218	98215	1.000
98218	98216	1.000
98218	98217	1.000
98219	98204	1.000
98219	98205	1.000
98219	98206	1.000
98219	98207	1.000
98219	98208	1.000
98219	98209	1.000
98219	98210	1.000
98219	98211	1.000
98219	98212	1.000
98219	98213	1.000
98219	98214	1.000
98219	98215	1.000
98219	98216	1.000
98219	98217	1.000
98219	98218	1.000
98220	98204	1.000
98220	98205	1.000
98220	98206	1.000
98220	98207	1.000
98220	98208	1.000
98220	98209	1.000
98220	98210	1.000
98220	98211	1.000
98220	98212	1.000
98220	98213	1.000
98220	98214	1.000
98220	98215	1.000
98220	98216	1.000
98220	98217	1.000
98220	98218	1.000
98220	98219	1.000
98221	98204	1.000
98221	98205	1.000
98221	98206	1.000
98221	98207	1.000
98221	98208	1.000
98221	98209	1.000
98221	98210	1.000
98221	98211	1.000
98221	98212	1.000
98221	98213	1.000
98221	98214	1.000
98221	98215	1.000
98221	98216	1.000
98221	98217	1.000
98221	98218	1.000
98221	98219	1.000
98221	98220	1.000
98222	98204	1.000
98222	98205	1.000
98222	98206	1.000
98222	98207	1.000
98222	98208	1.000
98222	98209	1.000
98222	98210	1.000
98222	98211	1.000
98222	98212	1.000
98222	98213	1.000
98222	98214	1.000
98222	98215	1.000
98222	98216	1.000
98222	98217	1.000
98222	98218	1.000
98222	98219	1.000
98222	98220	1.000
98222	98221	1.000
98223	98204	1.000
98223	98205	1.000
98223	98206	1.000
98223	98207	1.000
98223	98208	1.000
98223	98209	1.000
98223	98210	1.000
98223	98211	1.000
98223	98212	1.000
98223	98213	1.000
98223	98214	1.000
98223	98215	1.000
98223	98216	1.000
98223	98217	1.000
98223	98218	1.000
98223	98219	1.000
98223	98220	1.000
98223	98221	1.000
98223	98222	1.000
98224	98204	1.000
98224	98205	1.000
98224	98206	1.000
98224	98207	1.000
98224	98208	1.000
98224	98209	1.000
98224	98210	1.000
98224	98211	1.000
98224	98212	1.000
98224	98213	1.000
98224	98214	1.000
98224	98215	1.000
98224	98216	1.000
98224	98217	1.000
98224	98218	1.000
98224	98219	1.000
98224	98220	1.000
98224	98221	1.000
98224	98222	1.000
98224	98223	1.000
98225	98204	1.000
98225	98205	1.000
98225	98206	1.000
98225	98207	1.000
98225	98208	1.000
98225	98209	1.000
98225	98210	1.000
98225	98211	1.000
98225	98212	1.000
98225	98213	1.000
98225	98214	1.000
98225	98215	1.000
98225	98216	1.000
98225	98217	1.000
98225	98218	1.000
98225	98219	1.000
98225	98220	1.000
98225	98221	1.000
98225	98222	1.000
98225	98223	1.000
98225	98224	1.000
98226	98204	1.000
98226	98205	1.000
98226	98206	1.000
98226	98207	1.000
98226	98208	1.000
98226	98209	1.000
98226	98210	1.000
98226	98211	1.000
98226	98212	1.000
98226	98213	1.000
98226	98214	1.000
98226	98215	1.000
98226	98216	1.000
98226	98217	1.000
98226	98218	1.000
98226	98219	1.000
98226	98220	1.000
98226	98221	1.000
98226	98222	1.000
98226	98223	1.000
98226	98224	1.000
98226	98225	1.000
98227	98204	1.000
98227	98205	1.000
98227	98206	1.000
98227	98207	1.000
98227	98208	1.000
98227	98209	1.000
98227	98210	1.000
98227	98211	1.000
98227	98212	1.000
98227	98213	1.000
98227	98214	1.000
98227	98215	1.000
98227	98216	1.000
98227	98217	1.000
98227	98218	1.000
98227	98219	1.000
98227	98220	1.000
98227	98221	1.000
98227	98222	1.000
98227	98223	1.000
98227	98224	1.000
98227	98225	1.000
98227	98226	1.000
98228	98204	1.000
98228	98205	1.000
98228	98206	1.000
98228	98207	1.000
98228	98208	1.000
98228	98209	1.000
98228	98210	1.000
98228	98211	1.000
98228	98212	1.000
98228	98213	1.000
98228	98214	1.000
98228	98215	1.000
98228	98216	1.000
98228	98217	1.000
98228	98218	1.000
98228	98219	1.000
98228	98220	1.000
98228	98221	1.000
98228	98222	1.000
98228	98223	1.000
98228	98224	1.000
98228	98225	1.000
98228	98226	1.000
98228	98227	1.000
98229	98204	1.000
98229	98205	1.000
98229	98206	1.000
98229	98207	1.000
98229	98208	1.000
98229	98209	1.000
98229	98210	1.000
98229	98211	1.000
98229	98212	1.000
98229	98213	1.000
98229	98214	1.000
98229	98215	1.000
98229	98216	1.000
98229	98217	1.000
98229	98218	1.000
98229	98219	1.000
98229	98220	1.000
98229	98221	1.000
98229	98222	1.000
98229	98223	1.000
98229	98224	1.000
98229	98225	1.000
98229	98226	1.000
98229	98227	1.000
98229	98228	1.000
98230	98204	1.000
98230	98205	1.000
98230	98206	1.000
98230	98207	1.000
98230	98208	1.000
98230	98209	1.000
98230	98210	1.000
98230	98211	1.000
98230	98212	1.000
98230	98213	1.000
98230	98214	1.000
98230	98215	1.000
98230	98216	1.000
98230	98217	1.000
98230	98218	1.000
98230	98219	1.000
98230	98220	1.000
98230	98221	1.000
98230	98222	1.000
98230	98223	1.000
98230	98224	1.000
98230	98225	1.000
98230	98226	1.000
98230	98227	1.000
98230	98228	1.000
98230	98229	1.000
98231	98204	1.000
98231	98205	1.000
98231	98206	1.000
98231	98207	1.000
98231	98208	1.000
98231	98209	1.000
98231	98210	1.000
98231	98211	1.000
98231	98212	1.000
98231	98213	1.000
98231	98214	1.000
98231	98215	1.000
98231	98216	1.000
98231	98217	1.000
98231	98218	1.000
98231	98219	1.000
98231	98220	1.000
98231	98221	1.000
98231	98222	1.000
98231	98223	1.000
98231	98224	1.000
98231	98225	1.000
98231	98226	1.000
98231	98227	1.000
98231	98228	1.000
98231	98229	1.000
98231	98230	1.000
98232	98204	1.000
98232	98205	1.000
98232	98206	1.000
98232	98207	1.000
98232	98208	1.000
98232	98209	1.000
98232	98210	1.000
98232	98211	1.000
98232	98212	1.000
98232	98213	1.000
98232	98214	1.000
98232	98215	1.000
98232	98216	1.000
98232	98217	1.000
98232	98218	1.000
98232	98219	1.000
98232	98220	1.000
98232	98221	1.000
98232	98222	1.000
98232	98223	1.000
98232	98224	1.000
98232	98225	1.000
98232	98226	1.000
98232	98227	1.000
98232	98228	1.000
98232	98229	1.000
98232	98230	1.000
98232	98231	1.000
98233	98204	1.000
98233	98205	1.000
98233	98206	1.000
98233	98207	1.000
98233	98208	1.000
98233	98209	1.000
98233	98210	1.000
98233	98211	1.000
98233	98212	1.000
98233	98213	1.000
98233	98214	1.000
98233	98215	1.000
98233	98216	1.000
98233	98217	1.000
98233	98218	1.000
98233	98219	1.000
98233	98220	1.000
98233	98221	1.000
98233	98222	1.000
98233	98223	1.000
98233	98224	1.000
98233	98225	1.000
98233	98226	1.000
98233	98227	1.000
98233	98228	1.000
98233	98229	1.000
98233	98230	1.000
98233	98231	1.000
98233	98232	1.000
98234	98204	1.000
98234	98205	1.000
98234	98206	1.000
98234	98207	1.000
98234	98208	1.000
98234	98209	1.000
98234	98210	1.000
98234	98211	1.000
98234	98212	1.000
98234	98213	1.000
98234	98214	1.000
98234	98215	1.000
98234	98216	1.000
98234	98217	1.000
98234	98218	1.000
98234	98219	1.000
98234	98220	1.000
98234	98221	1.000
98234	98222	1.000
98234	98223	1.000
98234	98224	1.000
98234	98225	1.000
98234	98226	1.000
98234	98227	1.000
98234	98228	1.000
98234	98229	1.000
98234	98230	1.000
98234	98231	1.000
98234	98232	1.000
98234	98233	1.000
98235	98204	1.000
98235	98205	1.000
98235	98206	1.000
98235	98207	1.000
98235	98208	1.000
98235	98209	1.000
98235	98210	1.000
98235	98211	1.000
98235	98212	1.000
98235	98213	1.000
98235	98214	1.000
98235	98215	1.000
98235	98216	1.000
98235	98217	1.000
98235	98218	1.000
98235	98219	1.000
98235	98220	1.000
98235	98221	1.000
98235	98222	1.000
98235	98223	1.000
98235	98224	1.000
98235	98225	1.000
98235	98226	1.000
98235	98227	1.000
98235	98228	1.000
98235	98229	1.000
98235	98230	1.000
98235	98231	1.000
98235	98232	1.000
98235	98233	1.000
98235	98234	1.000
98236	98204	1.000
98236	98205	1.000
98236	98206	1.000
98236	98207	1.000
98236	98208	1.000
98236	98209	1.000
98236	98210	1.000
98236	98211	1.000
98236	98212	1.000
98236	98213	1.000
98236	98214	1.000
98236	98215	1.000
98236	98216	1.000
98236	98217	1.000
98236	98218	1.000
98236	98219	1.000
98236	98220	1.000
98236	98221	1.000
98236	98222	1.000
98236	98223	1.000
98236	98224	1.000
98236	98225	1.000
98236	98226	1.000
98236	98227	1.000
98236	98228	1.000
98236	98229	1.000
98236	98230	1.000
98236	98231	1.000
98236	98232	1.000
98236	98233	1.000
98236	98234	1.000
98236	98235	1.000
98237	98204	1.000
98237	98205	1.000
98237	98206	1.000
98237	98207	1.000
98237	98208	1.000
98237	98209	1.000
98237	98210	1.000
98237	98211	1.000
98237	98212	1.000
98237	98213	1.000
98237	98214	1.000
98237	98215	1.000
98237	98216	1.000
98237	98217	1.000
98237	98218	1.000
98237	98219	1.000
98237	98220	1.000
98237	98221	1.000
98237	98222	1.000
98237	98223	1.000
98237	98224	1.000
98237	98225	1.000
98237	98226	1.000
98237	98227	1.000
98237	98228	1.000
98237	98229	1.000
98237	98230	1.000
98237	98231	1.000
98237	98232	1.000
98237	98233	1.000
98237	98234	1.000
98237	98235	1.000
